Quantity_Sold,Unit_Price,Profit,Discount,Month,Region,Product_Category,Sales_Channel,Customer_Type,Actual_Sales,Predicted_Sales
6,246.49166666666667,-3845.27,0.2,11,1,2,1,2,1478.95,1570.3823365232774
1,520.84,208.336,0.0,1,0,0,0,2,520.84,749.8529711949056
1,711.06,284.4239999999999,0.15,5,0,0,0,1,711.06,1288.5239935108077
7,570.9642857142857,-12789.600000000002,0.05,6,3,2,0,1,3996.75,4071.684268957923
7,1414.2385714285715,-31678.944000000003,0.0,4,1,0,1,0,9899.67,9717.505375385443
3,102.04666666666668,-244.91200000000003,0.15,9,3,1,1,2,306.14,147.4825823788018
8,574.9325,-17477.948,0.3,7,3,1,0,0,4599.46,5079.998799293289
2,467.86,-187.144,0.15,1,2,0,0,0,935.72,847.2807130055392
2,299.955,-119.98200000000008,0.05,1,1,1,1,0,599.91,449.0268809520753
3,78.44666666666667,-188.272,0.1,10,2,1,1,1,235.34,100.87805975246886
5,120.368,-1203.6799999999998,0.3,2,2,0,0,2,601.84,488.1750432566291
8,1105.6325,-33611.228,0.0,11,2,0,1,1,8845.06,9457.644608302557
2,263.635,-105.45400000000006,0.2,2,0,0,0,1,527.27,288.94789418894277
7,923.4114285714286,-20684.416,0.0,4,2,1,0,2,6463.88,6373.522385168704
8,256.31125,-7791.862000000001,0.15,6,2,2,1,1,2050.49,2528.8413413030626
8,250.60125,-7618.278,0.3,1,2,1,0,0,2004.81,2387.723737331689
7,633.1757142857142,-14183.136000000002,0.0,11,2,0,0,0,4432.23,4558.865481175195
3,988.18,-2371.632,0.1,1,1,0,0,0,2964.54,2720.611133195438
5,334.374,-3343.739999999999,0.0,4,1,1,1,0,1671.87,1539.931260406137
5,1358.952,-13589.520000000002,0.0,8,2,2,0,0,6794.76,6044.595932373199
1,1336.83,534.732,0.0,1,1,2,0,1,1336.83,2828.2168188564415
7,405.0285714285714,-9072.64,0.3,4,1,0,1,0,2835.2,3009.46863764629
1,1246.11,498.444,0.05,7,1,2,1,2,1246.11,2702.864174203485
6,352.965,-5506.254,0.0,3,2,2,0,1,2117.79,2026.869690476739
8,1170.34875,-35578.602,0.1,2,3,0,1,0,9362.79,9897.015839260444
1,108.07,43.228,0.2,4,3,2,0,0,108.07,-226.70404770184217
2,446.32,-178.5279999999999,0.0,11,3,2,0,0,892.64,904.1564391680101
2,65.86,-26.343999999999998,0.15,11,2,1,1,0,131.72,-63.31479247757875
8,688.94625,-20943.966,0.3,6,3,0,0,0,5511.57,5992.49650669629
1,279.87,111.948,0.1,11,1,2,1,2,279.87,303.50352875334386
6,53.59666666666666,-836.1080000000002,0.0,5,0,2,0,0,321.58,437.88412687585765
4,613.54,-3435.8240000000005,0.15,5,1,1,1,0,2454.16,2162.1603649154727
8,666.29875,-20255.482,0.0,5,3,2,0,1,5330.39,5784.358967994911
4,921.96,-5162.976000000001,0.0,10,1,1,0,1,3687.84,3265.1899704917455
5,49.936,-499.36,0.15,6,1,1,1,1,249.68,290.449204786225
6,673.16,-10501.296000000002,0.2,8,1,0,1,1,4038.96,3866.9973257691186
2,876.685,-350.674,0.15,1,3,0,1,1,1753.37,1981.0982077387057
7,1334.82,-29899.968,0.0,3,3,2,1,1,9343.74,9165.297337623491
2,636.87,-254.74800000000005,0.15,3,3,2,0,1,1273.74,1304.5242215268768
2,685.525,-274.21000000000004,0.0,3,0,1,0,0,1371.05,1445.9540157000356
1,159.42,63.76799999999999,0.3,1,3,0,1,0,159.42,-74.61098574517553
7,11.894285714285717,-266.432,0.05,6,0,0,0,0,83.26,369.4820550092679
4,784.73,-4394.488,0.0,9,1,1,0,0,3138.92,2774.5029112700604
4,1051.6825,-5889.4220000000005,0.15,5,3,0,0,0,4206.73,3699.038802501714
1,889.79,355.91600000000005,0.0,1,2,0,1,1,889.79,1759.2002478964482
6,607.885,-9483.006,0.15,8,2,2,1,0,3647.31,3529.763557530309
1,110.86,44.34400000000001,0.3,5,2,0,0,2,110.86,-241.68430940174073
4,180.2875,-1009.61,0.05,12,2,1,1,2,721.15,649.7654463899455
3,1172.1366666666663,-2813.1280000000006,0.15,5,0,1,0,1,3516.41,3301.017636330117
1,1187.26,474.904,0.05,4,1,2,0,1,1187.26,2482.612154978905
8,683.815,-20787.976,0.3,1,2,0,0,2,5470.52,5859.596257631074
7,368.5885714285714,-8256.383999999998,0.2,8,3,1,0,1,2580.12,2749.1602243000207
3,1157.5266666666666,-2778.0639999999994,0.0,2,2,2,0,2,3472.58,3214.730427432097
7,249.74714285714285,-5594.336000000001,0.0,11,3,0,0,1,1748.23,1999.9997748591422
1,1116.54,446.616,0.1,1,1,2,1,0,1116.54,2338.9125163462218
6,242.4333333333333,-3781.96,0.0,9,0,1,0,0,1454.6,1507.2423135800136
3,650.7966666666667,-1561.9119999999996,0.0,5,0,1,1,1,1952.39,1776.5308340431093
7,185.86714285714285,-4163.424,0.2,2,2,1,1,0,1301.07,1535.0201574103444
6,1166.67,-18200.052,0.2,3,1,0,0,0,7000.02,6445.040468994897
4,879.5575,-4925.522000000001,0.15,1,3,1,0,0,3518.23,3030.586739614681
3,225.07666666666668,-540.184,0.0,5,1,1,1,2,675.23,472.399072793605
7,585.1942857142857,-13108.352,0.15,5,1,1,1,2,4096.36,4186.125309809584
7,357.8614285714286,-8016.096,0.3,3,0,2,0,2,2505.03,2591.6707002585704
8,250.77375,-7623.521999999999,0.3,6,0,1,1,0,2006.19,2492.398059664761
3,678.4399999999999,-1628.256,0.1,3,3,0,0,2,2035.32,1778.0314197820162
5,454.73,-4547.300000000001,0.0,2,3,2,1,1,2273.65,2036.0604230039958
6,949.4233333333332,-14811.004,0.15,4,0,1,0,0,5696.54,5275.703746833744
3,707.4933333333333,-1697.984,0.15,4,3,1,0,1,2122.48,1890.2279359494642
6,514.0533333333334,-8019.232,0.3,6,2,2,1,0,3084.32,2996.1266959258874
1,1159.05,463.62,0.15,6,1,2,0,0,1159.05,2447.6062854780753
3,205.39,-492.936,0.3,7,3,2,1,2,616.17,433.2479476697408
5,846.8,-8468.0,0.1,12,1,2,1,0,4234.0,3882.2408084835492
4,181.2875,-1015.21,0.05,10,0,2,0,0,725.15,600.4363272378589
3,724.6866666666666,-1739.248,0.0,10,3,2,1,2,2174.06,2048.5625438065517
8,911.415,-27707.016000000003,0.3,2,0,0,1,0,7291.32,7789.800804251276
2,158.69,-63.476,0.15,5,3,1,0,1,317.38,50.98112032713459
7,687.4685714285714,-15399.296000000002,0.1,5,2,0,0,1,4812.28,4833.957298145917
8,1188.58625,-36133.022,0.0,10,1,0,1,1,9508.69,10113.65965485846
8,373.15875,-11344.026,0.0,6,2,2,1,2,2985.27,3460.526583025306
7,1241.5057142857145,-27809.728000000003,0.0,1,3,2,1,1,8690.54,8523.21044475755
6,1078.1533333333334,-16819.192000000003,0.05,5,1,1,1,1,6468.92,6027.11252139918
2,758.245,-303.298,0.0,5,1,2,1,1,1516.49,1701.7539361334625
2,126.075,-50.42999999999998,0.3,4,0,0,1,1,252.15,-4.601087357105939
3,276.65333333333336,-663.9679999999998,0.0,1,1,1,1,0,829.96,616.022494430164
5,409.186,-4091.86,0.05,4,1,2,0,0,2045.93,1812.4321674863045
8,1331.88625,-40489.342,0.0,8,2,2,1,0,10655.09,11264.674303270835
5,118.852,-1188.52,0.0,2,1,2,1,0,594.26,566.1968326423018
2,859.725,-343.8900000000001,0.15,12,0,1,0,2,1719.45,1977.2871466599458
7,355.89428571428573,-7972.032000000001,0.0,5,2,0,1,1,2491.26,2688.076528980033
6,815.46,-12721.176,0.0,10,0,1,1,0,4892.76,4674.710659867555
3,1366.0966666666666,-3278.6320000000005,0.0,10,3,2,1,2,4098.29,3994.2842106023677
1,319.24,127.696,0.2,10,0,1,1,0,319.24,420.53985846469004
5,378.648,-3786.48,0.0,1,1,0,1,2,1893.24,1671.346909954018
2,743.825,-297.53,0.2,2,2,1,0,0,1487.65,1592.9292739228986
5,606.9159999999999,-6069.16,0.0,5,2,2,1,0,3034.58,2752.6696053987985
6,26.46,-412.77600000000007,0.05,4,0,1,1,1,158.76,318.5890913404536
5,182.442,-1824.42,0.3,8,2,2,1,0,912.21,910.4907006337169
6,143.42,-2237.3520000000003,0.2,11,1,2,1,0,860.52,1044.3710105972225
7,921.1428571428572,-20633.6,0.0,9,3,1,0,0,6448.0,6449.880740144436
4,584.3775,-3272.514,0.15,4,2,1,1,0,2337.51,2048.95745861903
4,168.3825,-942.942,0.3,2,2,0,0,0,673.53,469.6269705489583
4,1134.035,-6350.5960000000005,0.0,2,1,1,0,0,4536.14,3957.1968080340453
4,872.59,-4886.503999999999,0.0,3,0,0,0,1,3490.36,3007.215692077807
4,932.6275,-5222.714,0.2,11,3,2,1,0,3730.51,3385.0132291956984
1,262.37,104.948,0.3,8,0,0,0,0,262.37,200.47696343228517
8,1379.36875,-41932.81,0.05,7,2,2,0,1,11034.95,11566.380628608104
4,1154.6975,-6466.306,0.0,8,0,0,0,0,4618.79,4097.89896824499
6,1086.4233333333334,-16948.203999999998,0.0,5,3,2,0,1,6518.54,6023.6458623457365
5,691.7239999999999,-6917.240000000001,0.0,2,2,0,1,0,3458.62,3096.7419592254073
7,1063.1128571428571,-23813.728,0.0,10,0,2,0,1,7441.79,7375.801336373985
6,75.41833333333334,-1176.5259999999998,0.0,5,0,2,1,2,452.51,577.8121033558675
5,731.504,-7315.040000000001,0.0,5,1,1,0,0,3657.52,3246.3597626554797
2,545.05,-218.02,0.0,1,0,2,0,2,1090.1,1013.9200254031193
5,199.75,-1997.5,0.0,1,0,1,1,0,998.75,910.0666897364652
1,94.18,37.672,0.3,7,0,1,0,1,94.18,-254.13515827166123
1,1105.03,442.01200000000006,0.15,4,0,1,0,0,1105.03,2287.380361151438
4,382.85,-2143.96,0.2,11,2,2,1,1,1531.4,1380.6478743144621
7,903.0428571428572,-20228.160000000003,0.0,5,2,2,1,0,6321.3,6333.220322547968
8,1030.195,-31317.928,0.0,5,3,1,1,0,8241.56,8797.778720579126
8,815.05875,-24777.786,0.3,6,2,2,0,1,6520.47,6988.363973151892
7,987.4485714285714,-22118.848,0.2,12,1,0,1,0,6912.14,6968.887715150151
8,804.87,-24468.048000000003,0.0,10,2,0,0,0,6438.96,6977.475678877672
7,995.6671428571428,-22302.944,0.0,9,3,1,0,2,6969.67,6912.727989551215
2,775.63,-310.25199999999995,0.2,5,0,2,0,1,1551.26,1686.8479789772587
2,179.495,-71.798,0.2,7,0,2,0,0,358.99,131.94284364243663
8,51.6875,-1571.3,0.0,5,2,1,0,2,413.5,799.0536372415127
8,344.535,-10473.864,0.0,5,2,2,1,2,2756.28,3217.935632980317
8,1293.06625,-39309.214,0.05,11,2,0,1,1,10344.53,10971.665576829688
5,985.314,-9853.14,0.15,5,0,1,1,0,4926.57,4411.499225249132
4,900.615,-5043.444,0.3,11,1,1,1,0,3602.46,3262.7927977157337
7,38.78285714285715,-868.7360000000001,0.15,5,0,0,0,1,271.48,518.6784262282379
1,669.95,267.98,0.15,4,1,2,0,1,669.95,1172.454637522816
4,889.855,-4983.188,0.1,4,0,0,1,1,3559.42,3132.4589895246177
5,426.984,-4269.84,0.0,1,2,0,1,0,2134.92,1919.5666657640995
1,62.9,25.16,0.05,3,1,1,1,0,62.9,-299.6427957415475
2,1389.045,-555.6179999999999,0.05,4,2,0,1,0,2778.09,3399.0196050694344
4,1160.3775,-6498.114,0.05,5,3,2,0,0,4641.51,4089.407215304494
2,424.78,-169.91199999999992,0.0,3,1,2,1,1,849.56,788.0331271846987
8,590.0625,-17937.9,0.3,1,2,2,0,0,4720.5,5129.584470896536
5,258.86,-2588.5999999999995,0.0,12,3,2,0,0,1294.3,1247.7836341334707
2,1248.665,-499.4659999999999,0.0,1,2,0,0,1,2497.33,2921.3937399183283
6,719.59,-11225.604,0.2,7,2,2,1,1,4317.54,4106.253521442222
2,848.73,-339.492,0.05,12,3,0,0,0,1697.46,1994.0884810448338
7,736.3071428571428,-16493.28,0.0,11,1,1,1,2,5154.15,5260.077458906873
2,1417.46,-566.9839999999999,0.0,3,3,1,0,2,2834.92,3380.1693813579227
4,717.1925,-4016.278,0.2,4,2,1,1,1,2868.77,2511.424562248205
8,70.64875,-2147.722,0.1,1,1,1,1,2,565.19,955.8376362441127
8,910.2725,-27672.284,0.15,1,0,2,0,2,7282.18,7682.477227668831
2,532.82,-213.12799999999996,0.1,7,0,0,0,0,1065.64,1082.65102783589
6,1473.755,-22990.578,0.0,5,3,0,0,0,8842.53,8140.93692680435
3,1113.97,-2673.528,0.0,6,2,2,0,0,3341.91,3159.4986900097
4,1103.775,-6181.139999999999,0.0,2,0,0,1,0,4415.1,3900.551746333072
5,318.318,-3183.1799999999994,0.0,6,1,2,1,1,1591.59,1473.5285715508853
4,1367.37,-7657.272000000001,0.0,2,0,0,1,1,5469.48,4836.279033997347
6,328.4016666666667,-5123.066000000001,0.2,4,0,1,0,2,1970.41,1880.321347679505
1,1383.99,553.596,0.0,2,2,0,0,2,1383.99,2950.1851063081385
3,722.04,-1732.8959999999995,0.05,5,0,1,1,1,2166.12,1991.5854953964931
8,1038.63125,-31574.39,0.3,1,3,1,0,0,8309.05,8760.916100041166
4,1406.7425,-7877.757999999999,0.0,8,2,1,0,2,5626.97,4980.418076376709
5,805.182,-8051.82,0.3,5,2,0,1,2,4025.91,3591.673051307824
5,116.636,-1166.36,0.2,4,1,2,1,2,583.18,542.588908788958
3,542.3166666666667,-1301.5599999999995,0.3,5,1,2,1,1,1626.95,1442.2828625615662
8,751.2975,-22839.444,0.0,8,0,0,1,0,6010.38,6569.1970728968445
1,1134.95,453.98,0.15,10,1,0,1,1,1134.95,2473.5470810726183
