Quantity_Sold,Unit_Price,Profit,Discount,Month,Region,Product_Category,Sales_Channel,Customer_Type,Actual_Sales,Predicted_Sales
9,1062.5433333333333,-42076.716,0.3,10,3,1,0,0,9562.89,10043.051712858669
3,261.24,-626.9760000000001,0.3,11,3,1,1,1,783.72,5079.16665957389
4,4965.205,-27805.148,0.3,10,0,1,0,2,19860.82,14904.485772088661
4,2877.67,-16114.952,0.2,12,1,1,0,0,11510.68,10144.375417498502
8,2124.4125,-64582.13999999999,0.2,4,2,1,1,2,16995.3,17543.815087698684
7,1356.178571428571,-30378.4,0.2,12,0,2,1,1,9493.25,9211.141434589164
6,1162.8516666666667,-18140.486,0.1,9,3,0,0,0,6977.11,7206.110690511674
6,433.03833333333336,-6755.398000000001,0.3,10,2,2,1,2,2598.23,3640.006535712886
6,1816.8533333333328,-28342.912000000004,0.15,5,3,2,0,0,10901.12,10255.997306628644
3,4709.943333333334,-11303.863999999996,0.3,3,3,1,0,1,14129.83,11835.617931840432
8,1467.25875,-44604.666,0.3,10,0,1,0,0,11738.07,11904.645804120712
2,10964.835,-4385.9339999999975,0.3,6,1,0,1,1,21929.67,16978.306945802637
9,367.6933333333333,-14560.656,0.0,10,3,0,0,1,3309.24,2523.1290589731307
1,21456.83,8582.732000000002,0.1,3,0,0,1,2,21456.83,24394.7344729431
2,1641.795,-656.7179999999998,0.05,5,0,1,1,0,3283.59,7226.106530745829
2,12301.275,-4920.510000000002,0.05,2,3,2,0,2,24602.55,18109.478863266704
1,18045.46,7218.183999999999,0.2,12,3,0,0,1,18045.46,21586.07203950923
10,792.312,-39615.59999999999,0.2,1,0,2,1,2,7923.12,8064.061240611423
8,2354.985,-71591.544,0.1,10,3,1,0,1,18839.88,19369.631021045774
3,5138.2733333333335,-12331.856,0.0,11,1,2,1,2,15414.82,12173.305090948645
3,1568.8100000000002,-3765.144,0.0,11,3,1,0,2,4706.43,6807.919669939321
5,1007.318,-10073.18,0.2,11,2,1,1,1,5036.59,6031.345154430046
7,113.60285714285716,-2544.704,0.15,6,3,0,1,2,795.22,1466.77472552979
3,8014.003333333333,-19233.608,0.05,11,0,0,1,2,24042.01,16655.85323913117
10,1501.577,-75078.84999999999,0.0,12,0,2,0,2,15015.77,17158.576279230823
9,428.41,-16965.036000000004,0.2,8,0,0,0,0,3855.69,3191.645200808819
5,1465.284,-14652.839999999998,0.0,3,1,2,0,0,7326.42,7422.004249384985
9,1155.6888888888889,-45765.28,0.0,11,3,2,0,0,10401.2,10830.672867439058
6,2823.91,-44052.99599999999,0.15,10,0,2,0,2,16943.46,14800.351256344642
7,2203.417142857143,-49356.54400000001,0.15,7,2,1,0,1,15423.92,14758.798940779696
5,4952.09,-49520.90000000001,0.0,11,3,1,1,2,24760.45,19319.895768828515
9,1813.805555555556,-71826.7,0.15,4,3,2,1,0,16324.25,18081.068722209977
1,2222.13,888.8520000000001,0.15,7,3,0,1,1,2222.13,8550.92270856813
2,6919.92,-2767.9680000000008,0.0,9,1,1,0,2,13839.84,12463.895739874148
2,6179.335,-2471.7339999999986,0.15,5,1,2,0,0,12358.67,11822.208638915632
7,1285.7885714285717,-28801.664,0.3,1,3,0,0,2,9000.52,9044.290161023759
9,619.0155555555556,-24513.016000000003,0.05,12,3,1,0,1,5571.14,5140.748137829185
4,6135.655,-34359.66799999999,0.3,4,2,2,1,1,24542.62,17814.529638388478
2,9777.755,-3911.1020000000026,0.2,6,3,0,1,2,19555.51,15759.28337685464
4,2227.87,-12476.072,0.3,1,1,1,0,0,8911.48,8802.17114249959
1,4289.11,1715.6439999999998,0.15,12,1,1,0,2,4289.11,9939.002505852024
5,3665.654,-36656.53999999999,0.15,7,3,1,0,0,18328.27,15055.150762868525
4,711.1425,-3982.398,0.0,8,0,2,1,1,2844.57,5041.414283118842
2,3286.61,-1314.643999999999,0.15,6,3,2,0,0,6573.22,8922.10444023805
3,2629.56,-6310.944,0.1,11,1,0,1,0,7888.68,8613.200492087688
7,2013.542857142857,-45103.36,0.15,4,1,1,0,1,14094.8,13524.702853865758
9,1676.5155555555557,-66390.01599999999,0.2,10,2,2,0,0,15088.64,16444.272292668833
3,6667.783333333333,-16002.68,0.3,7,3,0,0,0,20003.35,14875.631196826063
5,1681.362,-16813.619999999995,0.05,5,0,2,1,2,8406.81,8123.714605943471
3,2320.3766666666666,-5568.904,0.2,11,1,1,1,2,6961.13,8042.197175847584
6,3052.5750000000003,-47620.17,0.0,6,2,1,1,0,18315.45,16184.642165990455
4,893.84,-5005.503999999999,0.05,5,1,2,0,1,3575.36,5468.788759636407
1,21282.5,8513.0,0.05,8,1,0,1,1,21282.5,24257.967876141087
3,5527.05,-13264.919999999998,0.3,6,3,2,1,1,16581.15,13070.237372511105
6,2777.646666666667,-43331.288,0.15,12,1,1,0,0,16665.88,14745.758643623058
3,7614.553333333333,-18274.928000000004,0.15,3,0,2,0,1,22843.66,15993.756037640127
8,2621.30875,-79687.786,0.1,11,1,1,0,2,20970.47,21475.02979739451
8,2231.57,-67839.728,0.15,7,2,2,0,1,17852.56,18276.759382328375
2,3360.575,-1344.2300000000005,0.2,1,3,2,1,0,6721.15,9160.709501503012
5,1326.044,-13260.44,0.2,12,2,1,1,1,6630.22,7101.487911377311
9,946.5011111111112,-37481.444,0.0,10,3,1,1,2,8518.51,8684.451088760965
1,22636.82,9054.728,0.2,3,0,1,0,1,22636.82,25303.789361540308
1,7929.08,3171.6320000000005,0.1,9,1,2,1,1,7929.08,13037.119092772355
2,6967.59,-2787.036,0.05,11,1,1,1,0,13935.18,12681.922981304098
9,317.11555555555555,-12557.775999999998,0.15,5,3,0,1,2,2854.04,2149.984023463873
7,1273.97,-28536.928,0.1,3,0,0,0,2,8917.79,8733.982173698916
8,884.52375,-26889.522,0.0,9,2,2,1,2,7076.19,6913.343857960322
10,340.23400000000004,-17011.7,0.0,5,2,0,0,2,3402.34,2080.808862642334
10,1131.5790000000002,-56578.95,0.1,6,2,0,1,1,11315.79,12712.83314932611
10,468.925,-23446.25,0.15,2,1,1,0,2,4689.25,3771.9343234912253
8,2780.63,-84531.152,0.0,4,2,2,0,0,22245.04,22898.955747111566
1,6239.97,2495.9880000000003,0.2,3,3,0,1,1,6239.97,11954.117487794367
8,903.0775,-27453.556,0.0,5,3,0,1,2,7224.62,7284.205587170072
6,2005.3533333333328,-31283.511999999995,0.05,11,3,1,1,0,12032.12,11203.9955461855
10,1057.233,-52861.65,0.05,4,2,2,1,2,10572.33,11557.359709151562
5,3805.64,-38056.4,0.2,8,0,0,0,0,19028.2,15480.23419397556
4,4798.7225,-26872.846,0.1,2,1,0,1,1,19194.89,14752.422422469037
10,1070.126,-53506.3,0.2,9,1,1,1,2,10701.26,11764.978132069253
2,9160.96,-3664.383999999998,0.05,7,1,2,0,0,18321.92,14823.571452698994
5,2242.138,-22421.38,0.3,12,2,2,1,2,11210.69,10145.464734211282
9,1246.2833333333333,-49352.81999999999,0.15,1,3,1,0,2,11216.55,11952.97829270396
4,1161.6925,-6505.478000000001,0.1,1,1,1,0,0,4646.77,6255.011443566254
1,21594.18,8637.672,0.15,5,3,0,1,1,21594.18,24675.92995035545
10,406.111,-20305.550000000003,0.15,9,0,0,0,1,4061.11,2931.3686443625174
5,3406.4260000000004,-34064.259999999995,0.0,12,1,0,0,1,17032.13,14001.345393574451
1,21010.76,8404.304,0.1,1,1,0,0,2,21010.76,23997.630956880785
2,6396.935,-2558.7739999999994,0.2,4,0,0,1,1,12793.87,12216.875339066997
4,1402.9975,-7856.786,0.05,12,2,1,0,1,5611.99,6679.138051018625
1,420.5,168.2,0.05,7,2,0,0,2,420.5,6838.990174951865
2,9012.26,-3604.903999999999,0.05,6,0,2,0,0,18024.52,14638.845529163253
2,9630.625,-3852.25,0.1,11,0,2,1,0,19261.25,15333.80092148245
2,10452.145,-4180.858,0.1,9,1,1,1,0,20904.29,16306.949354377371
4,6222.185,-34844.236000000004,0.2,1,2,0,1,2,24888.74,18093.62781500024
2,1202.285,-480.91399999999976,0.05,6,0,0,1,0,2404.57,6829.551357533432
7,1477.1285714285714,-33087.67999999999,0.05,7,3,0,1,1,10339.9,10234.451457800296
7,32.73285714285714,-733.2159999999999,0.2,6,1,0,1,0,229.13,962.1161250656614
7,1675.8257142857144,-37538.496,0.3,4,3,1,0,1,11730.78,11499.150251556943
7,143.0857142857143,-3205.1200000000003,0.3,9,1,0,0,1,1001.6,1556.810001972436
4,1407.0,-7879.200000000001,0.15,3,3,1,1,1,5628.0,6956.203088937563
10,955.377,-47768.84999999999,0.2,1,2,0,0,2,9553.77,10348.129960927758
10,2087.848,-104392.4,0.3,9,0,2,0,0,20878.48,25155.857808049903
2,8675.315,-3470.126,0.3,6,1,1,1,0,17350.63,14598.109826532549
1,18992.68,7597.072,0.15,4,0,2,1,0,18992.68,22305.14684384264
4,5387.45,-30169.72,0.15,9,3,0,1,1,21549.8,16144.641664699579
8,3088.50625,-93890.58999999998,0.15,1,2,0,0,1,24708.05,25676.023793083517
4,904.8425,-5067.118,0.0,12,3,0,0,0,3619.37,5655.157001645212
3,5340.3966666666665,-12816.952,0.0,7,3,2,0,1,16021.19,12556.553809801026
10,1806.942,-90347.1,0.0,4,0,0,1,2,18069.42,21502.022538396286
10,568.787,-28439.35,0.0,11,1,1,1,2,5687.87,5024.078520898154
2,3028.01,-1211.2039999999995,0.05,10,3,2,0,1,6056.02,8531.983216080556
9,2441.8022222222226,-96695.368,0.05,12,3,1,1,1,21976.22,24683.357887874477
8,1093.02875,-33228.07399999999,0.0,8,1,0,1,1,8744.23,8805.53411704319
7,1879.7014285714288,-42105.31199999999,0.3,11,2,2,0,1,13157.91,12632.062053657419
5,566.432,-5664.32,0.3,8,3,1,1,1,2832.16,4653.422112842588
1,9480.17,3792.068,0.3,9,1,2,1,1,9480.17,14413.546730146616
10,1195.254,-59762.7,0.05,2,2,1,1,1,11952.54,13509.264623212694
10,243.912,-12195.6,0.15,10,2,2,0,2,2439.12,688.5977437584033
1,17799.45,7119.780000000001,0.15,9,1,2,1,2,17799.45,21224.872213485574
9,1789.0266666666666,-70845.456,0.1,7,0,1,1,0,16101.24,17702.987392942912
1,448.29,179.31600000000003,0.05,10,3,0,1,2,448.29,6962.390092970263
7,2154.9557142857143,-48271.008,0.15,8,1,2,0,2,15084.69,14289.090009091997
1,3715.13,1486.052,0.3,4,0,1,0,0,3715.13,9646.408271566812
10,2478.177,-123908.85,0.2,5,1,1,1,2,24781.77,30436.33526778552
3,7937.896666666666,-19050.951999999997,0.3,5,1,0,1,0,23813.69,16831.894636950103
7,1289.26,-28879.424,0.3,5,3,2,1,2,9024.82,8983.112510260697
3,5588.490000000001,-13412.375999999997,0.2,7,3,0,1,0,16765.47,13280.537833794144
4,3193.135,-17881.556,0.1,9,2,2,1,0,12772.54,10925.474244313009
7,3390.664285714286,-75950.88,0.3,5,1,2,1,1,23734.65,22472.732061001545
8,1384.37,-42084.848,0.2,5,0,2,1,2,11074.96,11160.48970904982
9,2620.771111111111,-103782.536,0.0,4,3,0,1,2,23586.94,26680.58458561349
3,5184.349999999999,-12442.44,0.1,6,2,2,0,1,15553.05,12330.98052361449
1,12948.18,5179.272000000001,0.05,3,0,1,1,1,12948.18,17273.344467830317
6,2068.741666666667,-32272.37,0.2,5,2,2,1,2,12412.45,11446.817240504935
8,2670.15125,-81172.598,0.1,9,2,2,1,0,21361.21,22050.881347326787
3,6117.96,-14683.103999999996,0.2,3,2,0,0,2,18353.88,13916.658306458627
10,1906.693,-95334.65,0.3,12,1,2,0,2,19066.93,22691.337492890845
2,4464.61,-1785.8439999999991,0.2,12,3,1,1,0,8929.22,10247.764910351514
1,17274.55,6909.82,0.2,4,2,0,1,2,17274.55,21035.439308102534
5,4069.526,-40695.26,0.2,8,2,0,1,2,20347.63,16469.477965337293
9,2474.3322222222223,-97983.556,0.2,11,3,2,0,2,22268.99,24911.904865417062
5,4231.978,-42319.78,0.15,2,2,0,1,0,21159.89,17139.281242699984
10,1015.145,-50757.25,0.3,6,2,0,0,1,10151.45,11170.13661649329
10,78.452,-3922.6,0.05,11,3,2,1,2,784.52,-1423.131706121073
8,2573.88375,-78246.06599999999,0.05,6,0,2,0,0,20591.07,21077.153070834305
2,12321.885,-4928.754000000001,0.3,7,1,0,1,1,24643.77,18363.206525659327
9,620.7633333333333,-24582.228,0.0,5,2,1,1,0,5586.87,5296.373379238963
6,1054.5466666666666,-16450.928,0.15,3,3,2,1,0,6327.28,6731.317312526306
8,1482.6675,-45073.092,0.1,6,1,2,1,0,11861.34,12054.234897324279
1,16967.21,6786.884,0.05,11,2,2,0,0,16967.21,20500.717033846762
9,602.7777777777778,-23870.0,0.0,1,0,1,0,1,5425.0,4932.877816934602
10,498.519,-24925.95,0.1,11,1,1,0,2,4985.19,4048.717867449019
5,425.872,-4258.719999999999,0.2,10,0,2,0,2,2129.36,3792.0293548460795
8,2806.345,-85312.88799999999,0.3,3,0,2,0,2,22450.76,23092.82427464354
1,15482.72,6193.088,0.15,12,1,2,0,1,15482.72,19218.200168696076
7,1803.2342857142853,-40392.44799999999,0.0,1,2,2,1,0,12622.64,12240.996239594093
9,1764.2555555555557,-69864.51999999999,0.1,2,0,1,1,1,15878.3,17450.897327362232
8,2187.72375,-66506.802,0.0,8,0,1,0,0,17501.79,17853.197939050337
6,1987.4483333333333,-31004.194000000003,0.3,2,1,0,0,0,11924.69,11212.556728220301
3,4507.683333333333,-10818.44,0.1,6,1,2,0,2,13523.05,11220.730763542273
10,1676.574,-83828.7,0.0,2,3,0,1,2,16765.74,19924.324666276614
2,6023.045,-2409.217999999997,0.3,10,1,0,1,2,12046.09,11816.703300768197
6,2348.3766666666666,-36634.67599999999,0.1,4,1,2,0,1,14090.26,12654.99244168707
6,1991.815,-31072.314,0.2,10,2,2,0,2,11950.89,10939.236464430542
2,3256.025,-1302.41,0.05,8,2,1,0,1,6512.05,8810.568869607185
6,1068.9266666666667,-16675.255999999998,0.1,12,1,1,1,0,6413.56,6666.403231187743
2,7535.5,-3014.2000000000007,0.0,9,1,0,0,2,15071.0,13162.456942310233
6,782.9183333333334,-12213.526,0.15,1,3,1,0,0,4697.51,5433.466027366485
7,1996.037142857143,-44711.232,0.05,10,1,1,1,1,13972.26,13395.57253188256
4,296.9075,-1662.6820000000002,0.2,1,0,0,1,1,1187.63,4376.231293732448
10,1156.23,-57811.49999999999,0.0,2,2,1,0,1,11562.3,12882.061289086585
6,1560.6816666666666,-24346.634,0.15,5,0,0,0,1,9364.09,9000.011611835565
1,17086.49,6834.596000000001,0.0,5,3,2,1,0,17086.49,20771.46141497709
10,1774.788,-88739.4,0.0,1,0,0,0,2,17747.88,21018.471868367495
6,3474.773333333333,-54206.46399999999,0.15,3,2,2,1,0,20848.64,18228.16135107291
6,1472.371666666667,-22968.998,0.15,4,1,1,0,2,8834.23,8526.420634112823
9,1991.7344444444443,-78872.684,0.15,6,2,0,1,0,17925.61,20048.460415010424
3,5491.913333333334,-13180.591999999995,0.15,3,2,0,1,1,16475.74,13071.739444005576
9,1635.3566666666666,-64760.124,0.2,3,0,2,0,0,14718.21,15993.009946530485
4,1494.175,-8367.380000000001,0.3,6,1,1,1,0,5976.7,7146.6314803135665
8,536.41875,-16307.13,0.15,2,3,0,1,1,4291.35,4336.646658247666
4,4864.455,-27240.948,0.2,9,1,1,1,0,19457.82,14848.978328978485
2,11123.52,-4449.407999999999,0.3,5,0,1,0,1,22247.04,16954.82669312179
5,2115.21,-21152.099999999995,0.15,8,2,2,1,0,10576.05,9770.108127720961
5,2369.084,-23690.840000000004,0.3,9,1,1,0,2,11845.42,10541.172686544585
5,4619.1720000000005,-46191.72,0.15,3,1,1,0,2,23095.86,18165.747584888097
7,3101.3857142857146,-69471.04,0.05,1,1,0,1,0,21709.7,20712.918295863732
9,1409.9522222222222,-55834.108,0.15,3,2,0,0,1,12689.57,13741.930177682976
3,7632.903333333333,-18318.968,0.1,3,2,2,0,0,22898.71,16123.671473065442
3,5900.27,-14160.648,0.3,3,0,2,0,0,17700.81,13492.35671718026
7,230.99142857142857,-5174.2080000000005,0.2,7,0,2,0,1,1616.94,1926.6741446463802
2,285.235,-114.09399999999994,0.05,2,3,0,0,1,570.47,5926.041799102353
8,71.905,-2185.9120000000003,0.05,2,3,1,0,0,575.24,271.7081587886696
2,10015.75,-4006.2999999999993,0.15,10,0,2,0,2,20031.5,15593.899676706184
2,4989.57,-1995.828000000001,0.3,2,1,1,1,2,9979.14,10771.182788829528
2,1050.995,-420.3979999999992,0.05,2,0,2,1,2,2101.99,6505.21803334058
7,1374.4542857142858,-30787.776,0.05,9,0,2,0,0,9621.18,9244.904815436947
2,8302.695,-3321.0780000000013,0.0,5,1,2,1,1,16605.39,13989.806677269808
9,901.0,-35679.6,0.05,9,1,1,1,1,8109.0,8185.977909577082
9,1727.9888888888888,-68428.36,0.05,9,0,0,0,0,15551.9,16985.679845801165
10,1735.239,-86761.95,0.1,12,3,1,1,2,17352.39,20574.986300247583
9,480.70666666666665,-19035.984,0.3,8,1,0,1,2,4326.36,3845.7576505491643
2,4899.725,-1959.8899999999996,0.0,3,3,1,1,2,9799.45,10622.361755085123
7,883.51,-19790.624000000003,0.3,4,1,2,1,1,6184.57,6335.175508495052
7,1792.43,-40150.432,0.2,3,1,1,1,1,12547.01,12221.78681205568
3,5822.816666666667,-13974.759999999998,0.15,12,3,2,0,2,17468.45,13264.067157064197
8,1477.315,-44910.376,0.2,8,3,1,1,0,11818.52,12182.05778760236
2,8359.42,-3343.768,0.2,2,3,2,1,0,16718.84,14289.88168024656
10,1264.4299999999998,-63221.49999999999,0.3,5,1,0,0,0,12644.3,14476.007823176082
1,378.33,151.332,0.3,1,1,2,1,1,378.33,6929.718442602856
4,6197.0375,-34703.41,0.3,5,3,0,1,2,24788.15,18079.920823497996
10,1803.642,-90182.1,0.0,7,2,2,0,0,18036.42,21370.07344309136
3,539.57,-1294.9679999999998,0.1,9,0,1,1,0,1618.71,5348.849149776421
8,2132.52125,-64828.64600000001,0.15,8,3,2,1,1,17060.17,17564.8358048554
10,2362.075,-118103.75,0.15,7,3,2,0,1,23620.75,28826.739770534492
5,4621.04,-46210.40000000001,0.05,3,3,0,0,2,23105.2,18278.60694518862
10,272.613,-13630.65,0.3,10,0,0,0,1,2726.13,1219.9454714500853
1,10232.29,4092.916,0.05,5,0,1,1,1,10232.29,14994.902533684934
7,3309.414285714286,-74130.88,0.1,1,0,1,0,0,23165.9,21877.550541249562
2,10999.7,-4399.879999999997,0.3,9,1,0,1,2,21999.4,16943.734810094924
9,2056.45,-81435.42,0.2,7,3,2,1,2,18508.05,20582.582355788778
6,1877.66,-29291.495999999992,0.3,3,0,0,1,1,11265.96,10686.320774639422
1,14416.22,5766.487999999999,0.2,6,3,2,0,1,14416.22,18499.722382800697
1,6793.36,2717.344,0.2,7,3,1,1,2,6793.36,12267.746255867034
6,2233.603333333333,-34844.21199999999,0.3,10,1,0,0,0,13401.62,12303.465922241387
9,225.39222222222224,-8925.532,0.0,7,0,1,0,0,2028.53,882.6604672592157
3,996.59,-2391.8160000000003,0.3,2,2,1,1,1,2989.77,6247.8936709835925
5,1450.862,-14508.62,0.15,11,0,1,1,0,7254.31,7468.26319453803
7,2680.792857142857,-60049.76,0.3,3,2,1,1,1,18765.55,18029.156226114043
9,945.3644444444444,-37436.432,0.15,9,3,1,1,1,8508.28,8787.298588319027
7,1967.6114285714289,-44074.49600000001,0.3,8,1,1,1,2,13773.28,13302.479728119699
5,3448.318,-34483.17999999999,0.2,9,0,0,0,1,17241.59,14219.169838319713
7,1074.0828571428572,-24059.456,0.1,1,0,0,1,2,7518.58,7556.367352122991
2,7634.06,-3053.623999999998,0.2,7,0,2,0,2,15268.12,13197.94583344058
10,1595.806,-79790.29999999999,0.2,11,0,1,1,0,15958.06,18736.24562331992
1,13467.74,5387.0960000000005,0.0,11,3,0,1,0,13467.74,17832.42665630202
5,1770.064,-17700.64,0.3,12,0,1,0,1,8850.32,8476.716236516635
5,786.3439999999999,-7863.44,0.3,6,2,0,0,0,3931.72,5393.355093127666
4,4518.4675,-25303.417999999994,0.0,6,2,0,1,2,18073.87,14023.67427083594
10,702.254,-35112.69999999999,0.1,3,2,2,0,2,7022.54,6803.5624627052375
8,867.245,-26364.248,0.1,10,0,1,0,0,6937.96,6772.188067334685
10,2080.277,-104013.85,0.2,4,2,1,1,0,20802.77,25303.026368870727
7,2434.5257142857145,-54533.376,0.3,3,1,1,0,1,17041.68,16311.70886843792
3,7585.81,-18205.944000000003,0.2,10,0,0,0,1,22757.43,16030.765606786023
7,1803.9785714285715,-40409.12,0.0,2,2,0,0,0,12627.85,12277.641795655953
5,1106.58,-11065.799999999996,0.15,3,0,1,1,2,5532.9,6305.028615510268
1,4255.3,1702.1200000000003,0.0,12,0,1,1,0,4255.3,9971.428118498421
2,2989.1,-1195.6400000000003,0.2,6,3,1,0,1,5978.2,8664.218977491151
3,1091.1133333333337,-2618.672,0.05,4,2,1,0,1,3273.34,6173.060591762539
9,2776.813333333333,-109961.808,0.0,2,3,0,1,0,24991.32,28445.416108908124
6,103.55333333333334,-1615.4319999999998,0.05,7,3,2,0,0,621.32,2023.2574997404054
6,2204.0583333333334,-34383.31,0.3,5,1,0,0,1,13224.35,12174.879664037595
10,1031.841,-51592.04999999999,0.3,5,3,1,0,0,10318.41,11417.306166592549
9,2688.0766666666664,-106447.836,0.05,2,3,2,1,2,24192.69,27309.995335682586
5,2306.196,-23061.960000000003,0.2,4,0,0,0,1,11530.98,10399.066031517163
4,2226.545,-12468.651999999998,0.15,8,3,0,1,0,8906.18,8900.667554457277
3,8061.216666666667,-19346.92,0.0,3,2,2,0,1,24183.65,16691.8933318273
4,685.28,-3837.5679999999993,0.1,5,3,1,1,2,2741.12,5209.024105534465
8,2086.88375,-63441.266,0.2,6,2,0,0,2,16695.07,17184.093851908703
9,1846.06,-73103.976,0.3,10,3,2,1,2,16614.54,18349.69809941528
9,485.2955555555556,-19217.704,0.1,12,2,0,1,0,4367.66,3887.399602295944
2,8815.67,-3526.268,0.15,4,3,1,0,0,17631.34,14693.081322021571
