Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Region,State,City,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Ship Mode,Payment Mode,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price
ORD-100065,2023-08-29,2023-09-04,CUST-5906,Customer 60,Consumer,East,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 915,2441.41,2,0.0,107.48,Standard Class,Net Banking,Online,Alice,PayPal,1464.8459999999998,1220.705
ORD-100066,2024-01-03,2024-01-06,CUST-2293,Customer 1249,Corporate,South,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 609,10418.88,3,0.3,-1734.84,Second Class,UPI,Retail,Charlie,Credit Card,6251.328,3472.96
ORD-100067,2024-04-17,2024-04-23,CUST-3588,Customer 152,Corporate,East,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 701,433.06,5,0.15,61.79,First Class,Cash,Online,Eve,PayPal,259.836,86.612
ORD-100068,2024-12-07,2024-12-10,CUST-6881,Customer 1178,Corporate,East,Delhi,New Delhi,Furniture,Tables,Tables Model 122,21362.72,4,0.0,208.29,Same Day,Net Banking,Retail,Charlie,Credit Card,12817.632,5340.68
ORD-100069,2023-01-09,2023-01-14,CUST-6772,Customer 449,Home Office,South,Telangana,Hyderabad,Technology,Laptops,Laptops Model 735,12518.84,4,0.1,1425.72,First Class,UPI,Online,Eve,Bank Transfer,7511.304,3129.71
ORD-100070,2024-10-05,2024-10-06,CUST-5835,Customer 670,Home Office,West,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 279,1027.44,3,0.1,-175.1,Second Class,UPI,Retail,Bob,Bank Transfer,616.464,342.48
ORD-100071,2024-07-06,2024-07-09,CUST-6549,Customer 1648,Consumer,West,Gujarat,Surat,Furniture,Tables,Tables Model 177,22868.41,5,0.15,4130.21,Second Class,UPI,Retail,Alice,Bank Transfer,13721.046,4573.682
ORD-100072,2024-11-23,2024-11-29,CUST-3024,Customer 932,Corporate,East,Telangana,Hyderabad,Technology,Accessories,Accessories Model 698,2439.51,1,0.15,-206.26,Same Day,Net Banking,Retail,Alice,PayPal,1463.706,2439.51
ORD-100073,2023-04-21,2023-04-27,CUST-4626,Customer 1327,Consumer,West,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Model 817,22129.02,6,0.2,5828.58,First Class,Cash,Retail,Alice,PayPal,13277.412,3688.17
ORD-100074,2023-04-30,2023-05-02,CUST-8432,Customer 760,Home Office,West,Maharashtra,Mumbai,Office Supplies,Paper,Paper Model 701,3079.79,9,0.05,-416.96,Second Class,Cash,Retail,Bob,PayPal,1847.874,342.19888888888886
ORD-100075,2024-11-01,2024-11-02,CUST-4868,Customer 1752,Corporate,North,Delhi,New Delhi,Office Supplies,Binders,Binders Model 802,17318.96,8,0.05,598.94,First Class,Net Banking,Retail,Charlie,Credit Card,10391.375999999998,2164.87
ORD-100076,2023-03-04,2023-03-08,CUST-1828,Customer 1612,Corporate,South,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 228,2473.5,10,0.05,801.66,Second Class,Card,Online,Alice,Credit Card,1484.1,247.35
ORD-100077,2024-07-21,2024-07-23,CUST-3370,Customer 267,Home Office,East,Gujarat,Ahmedabad,Furniture,Tables,Tables Model 917,19404.34,1,0.2,-1697.86,Second Class,Card,Retail,Alice,Credit Card,11642.604,19404.34
ORD-100078,2024-11-07,2024-11-14,CUST-3854,Customer 544,Consumer,South,Maharashtra,Mumbai,Furniture,Tables,Tables Model 859,19791.62,10,0.05,-631.86,Same Day,Card,Retail,Eve,PayPal,11874.972,1979.162
ORD-100079,2023-03-07,2023-03-11,CUST-1710,Customer 1490,Home Office,East,Delhi,New Delhi,Technology,Laptops,Laptops Model 569,2904.54,4,0.2,813.21,Standard Class,Card,Online,Charlie,Credit Card,1742.724,726.135
ORD-100080,2024-05-05,2024-05-12,CUST-6277,Customer 1246,Consumer,North,Delhi,New Delhi,Technology,Phones,Phones Model 229,12358.67,2,0.15,3270.06,First Class,Net Banking,Retail,Alice,Credit Card,7415.201999999999,6179.335
ORD-100081,2024-01-26,2024-01-31,CUST-4522,Customer 881,Corporate,South,Gujarat,Surat,Office Supplies,Storage,Storage Model 523,15214.58,2,0.0,4093.27,First Class,Cash,Retail,David,Bank Transfer,9128.748,7607.29
ORD-100082,2024-02-13,2024-02-17,CUST-8770,Customer 138,Consumer,North,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 195,7950.58,6,0.1,2420.76,Same Day,Card,Retail,David,Credit Card,4770.348,1325.0966666666666
ORD-100083,2024-01-17,2024-01-24,CUST-7929,Customer 1778,Home Office,North,Karnataka,Bengaluru,Technology,Laptops,Laptops Model 394,14129.75,2,0.3,-481.19,First Class,Net Banking,Retail,Alice,Bank Transfer,8477.85,7064.875
ORD-100084,2023-04-17,2023-04-22,CUST-7022,Customer 236,Corporate,South,Gujarat,Ahmedabad,Furniture,Bookcases,Bookcases Model 926,12158.3,6,0.0,3221.41,Same Day,Card,Online,Alice,Credit Card,7294.98,2026.3833333333328
ORD-100085,2024-09-15,2024-09-21,CUST-3972,Customer 1782,Consumer,West,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 171,6977.11,6,0.1,-187.94,Second Class,Card,Online,David,Bank Transfer,4186.266,1162.8516666666667
ORD-100086,2023-04-04,2023-04-10,CUST-6314,Customer 1591,Home Office,North,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 153,11450.42,6,0.05,-441.98,Second Class,UPI,Online,Eve,PayPal,6870.252,1908.4033333333332
ORD-100087,2024-09-24,2024-09-25,CUST-5475,Customer 442,Home Office,North,Telangana,Hyderabad,Office Supplies,Paper,Paper Model 453,16616.08,10,0.15,218.07,Same Day,Card,Retail,Bob,PayPal,9969.648,1661.6080000000002
ORD-100088,2023-10-18,2023-10-24,CUST-1897,Customer 16,Consumer,East,Telangana,Hyderabad,Technology,Laptops,Laptops Model 316,7848.8,7,0.05,2601.45,Second Class,Net Banking,Retail,Bob,Bank Transfer,4709.28,1121.257142857143
ORD-100089,2023-10-24,2023-10-27,CUST-4770,Customer 1025,Home Office,East,Maharashtra,Mumbai,Office Supplies,Storage,Storage Model 173,10880.24,7,0.05,902.19,Same Day,Card,Retail,David,Credit Card,6528.143999999999,1554.32
ORD-100090,2024-03-22,2024-03-23,CUST-7636,Customer 43,Corporate,South,Delhi,New Delhi,Office Supplies,Storage,Storage Model 920,10846.25,7,0.15,-767.55,Same Day,Net Banking,Retail,Charlie,PayPal,6507.75,1549.4642857142858
ORD-100091,2023-04-01,2023-04-05,CUST-6562,Customer 454,Corporate,South,Maharashtra,Mumbai,Office Supplies,Storage,Storage Model 178,10131.16,7,0.0,2824.45,Standard Class,UPI,Retail,Eve,Credit Card,6078.696,1447.3085714285714
ORD-100092,2023-12-24,2023-12-27,CUST-2234,Customer 363,Home Office,West,Telangana,Hyderabad,Furniture,Chairs,Chairs Model 575,3831.82,3,0.05,464.87,Same Day,Net Banking,Online,Alice,Credit Card,2299.092,1277.2733333333333
ORD-100093,2024-10-04,2024-10-07,CUST-6766,Customer 1040,Consumer,East,Karnataka,Mysuru,Furniture,Tables,Tables Model 572,11166.76,5,0.1,1175.65,Same Day,Card,Retail,Eve,PayPal,6700.056,2233.352
ORD-100094,2023-02-28,2023-03-03,CUST-1672,Customer 922,Home Office,South,Tamil Nadu,Chennai,Technology,Phones,Phones Model 429,15452.21,7,0.2,223.92,Same Day,UPI,Retail,Eve,PayPal,9271.326,2207.4585714285718
ORD-100095,2023-03-05,2023-03-09,CUST-8172,Customer 900,Home Office,South,Maharashtra,Pune,Technology,Phones,Phones Model 472,12712.82,1,0.05,-937.46,First Class,Net Banking,Online,Charlie,Credit Card,7627.691999999999,12712.82
ORD-100096,2024-02-01,2024-02-05,CUST-7333,Customer 582,Corporate,South,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 441,8499.3,2,0.1,738.42,Standard Class,UPI,Retail,Charlie,PayPal,5099.579999999999,4249.65
ORD-100097,2023-12-25,2023-12-28,CUST-6381,Customer 1666,Consumer,North,Telangana,Hyderabad,Furniture,Bookcases,Bookcases Model 761,17779.08,5,0.0,1909.6,Same Day,Net Banking,Retail,Alice,Bank Transfer,10667.448,3555.8160000000003
ORD-100098,2023-01-19,2023-01-22,CUST-3253,Customer 318,Consumer,East,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 964,23702.17,4,0.15,-2498.24,Standard Class,Card,Retail,Alice,Credit Card,14221.301999999998,5925.5425
ORD-100099,2024-11-08,2024-11-11,CUST-3712,Customer 1477,Corporate,North,Gujarat,Ahmedabad,Technology,Accessories,Accessories Model 520,4025.47,10,0.05,945.88,First Class,UPI,Retail,David,PayPal,2415.282,402.547
ORD-100100,2024-03-30,2024-04-04,CUST-8218,Customer 946,Corporate,West,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Model 614,6131.38,4,0.15,-169.76,Same Day,UPI,Retail,Bob,Bank Transfer,3678.828,1532.845
ORD-100101,2023-07-24,2023-07-31,CUST-9452,Customer 1744,Consumer,East,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Model 185,16101.24,9,0.1,4731.53,Second Class,Net Banking,Online,Alice,Bank Transfer,9660.744,1789.0266666666666
ORD-100102,2024-04-05,2024-04-10,CUST-7495,Customer 1029,Corporate,South,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 495,20454.24,1,0.1,167.59,Standard Class,Net Banking,Online,Eve,Credit Card,12272.544,20454.24
ORD-100103,2023-08-18,2023-08-19,CUST-8740,Customer 1426,Consumer,West,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 559,8515.2,3,0.05,-1608.8,Standard Class,Card,Online,Bob,PayPal,5109.12,2838.4
ORD-100104,2023-01-20,2023-01-23,CUST-4893,Customer 617,Consumer,North,Karnataka,Bengaluru,Technology,Laptops,Laptops Model 344,15300.23,2,0.15,3012.54,Same Day,Cash,Online,Bob,PayPal,9180.138,7650.115
ORD-100105,2023-03-06,2023-03-07,CUST-1025,Customer 1260,Corporate,South,Delhi,New Delhi,Technology,Laptops,Laptops Model 684,14461.18,3,0.3,-1443.23,Same Day,UPI,Retail,Charlie,Credit Card,8676.708,4820.393333333333
ORD-100106,2024-11-11,2024-11-17,CUST-9316,Customer 1135,Consumer,West,Maharashtra,Nagpur,Office Supplies,Binders,Binders Model 994,23844.41,9,0.2,4590.69,Same Day,Card,Retail,Alice,Bank Transfer,14306.646,2649.378888888889
ORD-100107,2024-10-12,2024-10-16,CUST-2698,Customer 1581,Home Office,East,Tamil Nadu,Coimbatore,Technology,Phones,Phones Model 236,9055.93,6,0.0,-610.2,Standard Class,Net Banking,Retail,Eve,PayPal,5433.558,1509.3216666666667
ORD-100108,2024-07-13,2024-07-16,CUST-2033,Customer 1467,Corporate,North,Telangana,Hyderabad,Technology,Accessories,Accessories Model 400,24524.32,3,0.15,5305.19,Second Class,Card,Retail,Charlie,PayPal,14714.592,8174.773333333333
ORD-100109,2023-07-24,2023-07-25,CUST-4131,Customer 586,Corporate,North,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 986,24730.24,8,0.2,-2489.78,First Class,Net Banking,Retail,Charlie,Credit Card,14838.144,3091.28
ORD-100110,2023-05-08,2023-05-15,CUST-9129,Customer 1418,Corporate,East,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 916,11105.47,6,0.15,3393.25,First Class,Card,Online,Charlie,Bank Transfer,6663.281999999999,1850.9116666666664
ORD-100111,2024-03-10,2024-03-11,CUST-6021,Customer 914,Home Office,West,Delhi,New Delhi,Technology,Accessories,Accessories Model 270,8166.04,6,0.0,1335.19,Same Day,Net Banking,Online,Charlie,Credit Card,4899.624,1361.006666666667
