Quantity_Sold,Unit_Price,Profit,Discount,Month,Region,Product_Category,Sales_Channel,Customer_Type,Actual_Sales,Predicted_Sales
3,78.68666666666667,-188.848,0.0,2,1,1,0,2,236.06,4544.151149157862
9,729.3611111111111,-28882.700000000004,0.1,2,0,0,0,2,6564.25,6339.6242709303115
3,4634.206666666667,-11122.096,0.15,3,0,1,1,0,13902.62,11659.217626710446
9,1062.5433333333333,-42076.716,0.3,10,3,1,0,0,9562.89,10041.104101926645
3,261.24,-626.9760000000001,0.3,11,3,1,0,1,783.72,4985.66866144913
4,4965.205,-27805.148,0.3,10,0,1,1,2,19860.82,14999.178070499773
4,2877.67,-16114.952,0.2,12,1,1,1,0,11510.68,10238.688626173775
8,2124.4125,-64582.13999999999,0.2,4,2,1,0,2,16995.3,17451.63385941829
7,1356.178571428571,-30378.4,0.2,12,0,2,0,1,9493.25,9116.127218905893
6,1162.8516666666667,-18140.486,0.1,9,3,0,1,0,6977.11,7304.076990035223
6,433.03833333333336,-6755.398000000001,0.3,10,2,2,1,2,2598.23,3647.023969497556
6,1816.8533333333328,-28342.912000000004,0.15,5,3,2,1,0,10901.12,10350.665996797734
3,4709.943333333334,-11303.863999999996,0.3,3,3,1,1,1,14129.83,11930.49678399034
8,1467.25875,-44604.666,0.3,10,0,1,1,0,11738.07,11999.269177424954
2,10964.835,-4385.9339999999975,0.3,6,1,0,1,1,21929.67,16984.450385984434
9,367.6933333333333,-14560.656,0.0,10,3,0,0,1,3309.24,2523.7951742537016
1,21456.83,8582.732000000002,0.1,3,0,0,1,2,21456.83,24401.83348575091
2,1641.795,-656.7179999999998,0.05,5,0,1,1,0,3283.59,7227.574672910776
2,12301.275,-4920.510000000002,0.05,2,3,2,1,2,24602.55,18205.092885534323
1,18045.46,7218.183999999999,0.2,12,3,0,0,1,18045.46,21585.49473474288
10,792.312,-39615.59999999999,0.2,1,0,2,1,2,7923.12,8069.393786344534
8,2354.985,-71591.544,0.1,10,3,1,0,1,18839.88,19368.243778885095
3,5138.2733333333335,-12331.856,0.0,11,1,2,1,2,15414.82,12178.9697207731
3,1568.8100000000002,-3765.144,0.0,11,3,1,0,2,4706.43,6805.108368868472
5,1007.318,-10073.18,0.2,11,2,1,1,1,5036.59,6038.52648812045
7,113.60285714285716,-2544.704,0.15,6,3,0,0,2,795.22,1376.8656214548728
3,8014.003333333333,-19233.608,0.05,11,0,0,0,2,24042.01,16562.977838426006
10,1501.577,-75078.84999999999,0.0,12,0,2,0,2,15015.77,17155.373653362753
9,428.41,-16965.036000000004,0.2,8,0,0,1,0,3855.69,3287.8110694135303
5,1465.284,-14652.839999999998,0.0,3,1,2,1,0,7326.42,7513.797725250491
9,1155.6888888888889,-45765.28,0.0,11,3,2,1,0,10401.2,10928.494378381358
6,2823.91,-44052.99599999999,0.15,10,0,2,1,2,16943.46,14894.784264869922
7,2203.417142857143,-49356.54400000001,0.15,7,2,1,1,1,15423.92,14855.429305392392
5,4952.09,-49520.90000000001,0.0,11,3,1,1,2,24760.45,19329.724818681607
9,1813.805555555556,-71826.7,0.15,4,3,2,0,0,16324.25,17987.59865949057
1,2222.13,888.8520000000001,0.15,7,3,0,1,1,2222.13,8557.375577648567
2,6919.92,-2767.9680000000008,0.0,9,1,1,0,2,13839.84,12458.957509664571
2,6179.335,-2471.7339999999986,0.15,5,1,2,0,0,12358.67,11813.092776724661
7,1285.7885714285717,-28801.664,0.3,1,3,0,1,2,9000.52,9142.4369306478
9,619.0155555555556,-24513.016000000003,0.05,12,3,1,0,1,5571.14,5140.564230325178
4,6135.655,-34359.66799999999,0.3,4,2,2,1,1,24542.62,17818.968485752324
2,9777.755,-3911.1020000000026,0.2,6,3,0,0,2,19555.51,15668.04594946648
4,2227.87,-12476.072,0.3,1,1,1,0,0,8911.48,8793.506213007497
1,4289.11,1715.6439999999998,0.15,12,1,1,1,2,4289.11,10033.689885545999
5,3665.654,-36656.53999999999,0.15,7,3,1,0,0,18328.27,15050.84322332184
4,711.1425,-3982.398,0.0,8,0,2,0,1,2844.57,4944.066945403529
2,3286.61,-1314.643999999999,0.15,6,3,2,0,0,6573.22,8914.762919160086
3,2629.56,-6310.944,0.1,11,1,0,0,0,7888.68,8518.645481178724
7,2013.542857142857,-45103.36,0.15,4,1,1,1,1,14094.8,13619.615878594095
9,1676.5155555555557,-66390.01599999999,0.2,10,2,2,1,0,15088.64,16540.4377996963
3,6667.783333333333,-16002.68,0.3,7,3,0,0,0,20003.35,14871.784155228943
5,1681.362,-16813.619999999995,0.05,5,0,2,0,2,8406.81,8027.178286451391
3,2320.3766666666666,-5568.904,0.2,11,1,1,0,2,6961.13,7947.977726233245
6,3052.5750000000003,-47620.17,0.0,6,2,1,1,0,18315.45,16190.850161460727
4,893.84,-5005.503999999999,0.05,5,1,2,0,1,3575.36,5460.896522451886
1,21282.5,8513.0,0.05,8,1,0,0,1,21282.5,24166.137824333302
3,5527.05,-13264.919999999998,0.3,6,3,2,1,1,16581.15,13075.612760789165
6,2777.646666666667,-43331.288,0.15,12,1,1,1,0,16665.88,14841.137331324491
3,7614.553333333333,-18274.928000000004,0.15,3,0,2,1,1,22843.66,16085.042198221137
8,2621.30875,-79687.786,0.1,11,1,1,0,2,20970.47,21472.619093276902
8,2231.57,-67839.728,0.15,7,2,2,1,1,17852.56,18372.67449360456
2,3360.575,-1344.2300000000005,0.2,1,3,2,0,0,6721.15,9063.057776179963
5,1326.044,-13260.44,0.2,12,2,1,0,1,6630.22,7008.654201702307
9,946.5011111111112,-37481.444,0.0,10,3,1,0,2,8518.51,8595.587444837463
1,22636.82,9054.728,0.2,3,0,1,1,1,22636.82,25398.04384073615
1,7929.08,3171.6320000000005,0.1,9,1,2,1,1,7929.08,13040.745584402977
2,6967.59,-2787.036,0.05,11,1,1,1,0,13935.18,12686.776699277136
9,317.11555555555555,-12557.775999999998,0.15,5,3,0,0,2,2854.04,2061.040620080921
7,1273.97,-28536.928,0.1,3,0,0,0,2,8917.79,8729.474990334567
8,884.52375,-26889.522,0.0,9,2,2,1,2,7076.19,6921.759282652131
10,340.23400000000004,-17011.7,0.0,5,2,0,1,2,3402.34,2181.0395494034556
10,1131.5790000000002,-56578.95,0.1,6,2,0,0,1,11315.79,12622.684908562464
10,468.925,-23446.25,0.15,2,1,1,1,2,4689.25,3869.0014055626357
8,2780.63,-84531.152,0.0,4,2,2,0,0,22245.04,22893.26485404528
1,6239.97,2495.9880000000003,0.2,3,3,0,1,1,6239.97,11960.37995693129
8,903.0775,-27453.556,0.0,5,3,0,0,2,7224.62,7194.8675316188865
6,2005.3533333333328,-31283.511999999995,0.05,11,3,1,1,0,12032.12,11212.22483882045
10,1057.233,-52861.65,0.05,4,2,2,0,2,10572.33,11465.357980786292
5,3805.64,-38056.4,0.2,8,0,0,1,0,19028.2,15574.40140337227
4,4798.7225,-26872.846,0.1,2,1,0,0,1,19194.89,14657.581730018168
10,1070.126,-53506.3,0.2,9,1,1,1,2,10701.26,11774.26347333076
2,9160.96,-3664.383999999998,0.05,7,1,2,0,0,18321.92,14815.617984023997
5,2242.138,-22421.38,0.3,12,2,2,1,2,11210.69,10152.52636959263
9,1246.2833333333333,-49352.81999999999,0.15,1,3,1,1,2,11216.55,12051.231211003935
4,1161.6925,-6505.478000000001,0.1,1,1,1,0,0,4646.77,6246.505774209555
1,21594.18,8637.672,0.15,5,3,0,1,1,21594.18,24685.700699601577
10,406.111,-20305.550000000003,0.15,9,0,0,0,1,4061.11,2929.0121517154375
5,3406.4260000000004,-34064.259999999995,0.0,12,1,0,0,1,17032.13,13998.314021543
1,21010.76,8404.304,0.1,1,1,0,1,2,21010.76,24094.373517933695
2,6396.935,-2558.7739999999994,0.2,4,0,0,1,1,12793.87,12220.82479395741
4,1402.9975,-7856.786,0.05,12,2,1,1,1,5611.99,6775.38430297773
1,420.5,168.2,0.05,7,2,0,0,2,420.5,6833.923711960517
2,9012.26,-3604.903999999999,0.05,6,0,2,1,0,18024.52,14729.866497781033
2,9630.625,-3852.25,0.1,11,0,2,0,0,19261.25,15236.573545936699
2,10452.145,-4180.858,0.1,9,1,1,1,0,20904.29,16311.932200402965
4,6222.185,-34844.236000000004,0.2,1,2,0,1,2,24888.74,18100.79609289748
2,1202.285,-480.91399999999976,0.05,6,0,0,1,0,2404.57,6832.343322835375
7,1477.1285714285714,-33087.67999999999,0.05,7,3,0,0,1,10339.9,10144.06331575933
7,32.73285714285714,-733.2159999999999,0.2,6,1,0,1,0,229.13,968.5791038469042
7,1675.8257142857144,-37538.496,0.3,4,3,1,1,1,11730.78,11595.921128184595
7,143.0857142857143,-3205.1200000000003,0.3,9,1,0,1,1,1001.6,1653.780284752631
4,1407.0,-7879.200000000001,0.15,3,3,1,1,1,5628.0,6962.201645793146
10,955.377,-47768.84999999999,0.2,1,2,0,0,2,9553.77,10346.742779290737
10,2087.848,-104392.4,0.3,9,0,2,1,0,20878.48,25249.92762537403
2,8675.315,-3470.126,0.3,6,1,1,1,0,17350.63,14601.77662090219
1,18992.68,7597.072,0.15,4,0,2,0,0,18992.68,22207.54538775433
4,5387.45,-30169.72,0.15,9,3,0,0,1,21549.8,16053.464057961271
8,3088.50625,-93890.58999999998,0.15,1,2,0,1,1,24708.05,25772.911722778823
4,904.8425,-5067.118,0.0,12,3,0,1,0,3619.37,5752.7757002282
3,5340.3966666666665,-12816.952,0.0,7,3,2,0,1,16021.19,12551.447224368214
10,1806.942,-90347.1,0.0,4,0,0,1,2,18069.42,21510.473814634053
10,568.787,-28439.35,0.0,11,1,1,1,2,5687.87,5034.236975858366
2,3028.01,-1211.2039999999995,0.05,10,3,2,1,1,6056.02,8626.779049569239
9,2441.8022222222226,-96695.368,0.05,12,3,1,1,1,21976.22,24694.061825338933
8,1093.02875,-33228.07399999999,0.0,8,1,0,0,1,8744.23,8713.895881686713
7,1879.7014285714288,-42105.31199999999,0.3,11,2,2,1,1,13157.91,12728.166251145587
5,566.432,-5664.32,0.3,8,3,1,0,1,2832.16,4560.50435941988
1,9480.17,3792.068,0.3,9,1,2,0,1,9480.17,14316.889126198166
10,1195.254,-59762.7,0.05,2,2,1,1,1,11952.54,13517.376743230376
10,243.912,-12195.6,0.15,10,2,2,0,2,2439.12,687.0929932438985
1,17799.45,7119.780000000001,0.15,9,1,2,0,2,17799.45,21130.929920484567
9,1789.0266666666666,-70845.456,0.1,7,0,1,1,0,16101.24,17708.583446077333
1,448.29,179.31600000000003,0.05,10,3,0,1,2,448.29,6970.188422818453
7,2154.9557142857143,-48271.008,0.15,8,1,2,0,2,15084.69,14284.30487573929
1,3715.13,1486.052,0.3,4,0,1,0,0,3715.13,9635.916172247398
10,2478.177,-123908.85,0.2,5,1,1,0,2,24781.77,30344.135944033223
3,7937.896666666666,-19050.951999999997,0.3,5,1,0,1,0,23813.69,16836.867134742453
7,1289.26,-28879.424,0.3,5,3,2,1,2,9024.82,8990.656319208647
3,5588.490000000001,-13412.375999999997,0.2,7,3,0,0,0,16765.47,13187.533085556395
4,3193.135,-17881.556,0.1,9,2,2,0,0,12772.54,10829.781417413336
7,3390.664285714286,-75950.88,0.3,5,1,2,1,1,23734.65,22477.32605207525
8,1384.37,-42084.848,0.2,5,0,2,1,2,11074.96,11165.573871252614
9,2620.771111111111,-103782.536,0.0,4,3,0,0,2,23586.94,26591.330514137655
3,5184.349999999999,-12442.44,0.1,6,2,2,1,1,15553.05,12424.69310791975
1,12948.18,5179.272000000001,0.05,3,0,1,0,1,12948.18,17176.548790263627
6,2068.741666666667,-32272.37,0.2,5,2,2,1,2,12412.45,11452.974260442228
8,2670.15125,-81172.598,0.1,9,2,2,1,0,21361.21,22057.299808439973
3,6117.96,-14683.103999999996,0.2,3,2,0,1,2,18353.88,14012.934428719866
10,1906.693,-95334.65,0.3,12,1,2,0,2,19066.93,22688.620464862608
2,4464.61,-1785.8439999999991,0.2,12,3,1,1,0,8929.22,10254.23135407765
1,17274.55,6909.82,0.2,4,2,0,0,2,17274.55,20943.61374280219
5,4069.526,-40695.26,0.2,8,2,0,0,2,20347.63,16378.093157919511
9,2474.3322222222223,-97983.556,0.2,11,3,2,1,2,22268.99,25010.956930099404
5,4231.978,-42319.78,0.15,2,2,0,1,0,21159.89,17145.19733800718
10,1015.145,-50757.25,0.3,6,2,0,1,1,10151.45,11269.104015251378
10,78.452,-3922.6,0.05,11,3,2,1,2,784.52,-1412.0294935894399
8,2573.88375,-78246.06599999999,0.05,6,0,2,1,0,20591.07,21170.022012517577
2,12321.885,-4928.754000000001,0.3,7,1,0,1,1,24643.77,18369.827816024685
9,620.7633333333333,-24582.228,0.0,5,2,1,1,0,5586.87,5303.936771221152
6,1054.5466666666666,-16450.928,0.15,3,3,2,0,0,6327.28,6636.091096728223
8,1482.6675,-45073.092,0.1,6,1,2,1,0,11861.34,12059.011558083916
1,16967.21,6786.884,0.05,11,2,2,1,0,16967.21,20595.93716671822
9,602.7777777777778,-23870.0,0.0,1,0,1,0,1,5425.0,4927.1781502845315
10,498.519,-24925.95,0.1,11,1,1,1,2,4985.19,4147.865484096821
5,425.872,-4258.719999999999,0.2,10,0,2,0,2,2129.36,3785.3692465046115
8,2806.345,-85312.88799999999,0.3,3,0,2,0,2,22450.76,23086.073131388875
1,15482.72,6193.088,0.15,12,1,2,1,1,15482.72,19313.015605452754
7,1803.2342857142853,-40392.44799999999,0.0,1,2,2,1,0,12622.64,12245.343702949745
9,1764.2555555555557,-69864.51999999999,0.1,2,0,1,1,1,15878.3,17456.244722225983
8,2187.72375,-66506.802,0.0,8,0,1,1,0,17501.79,17947.798968831652
6,1987.4483333333333,-31004.194000000003,0.3,2,1,0,1,0,11924.69,11306.603598440932
3,4507.683333333333,-10818.44,0.1,6,1,2,1,2,13523.05,11314.14472923887
10,1676.574,-83828.7,0.0,2,3,0,1,2,16765.74,19935.49989732685
2,6023.045,-2409.217999999997,0.3,10,1,0,1,2,12046.09,11823.676368484703
6,2348.3766666666666,-36634.67599999999,0.1,4,1,2,1,1,14090.26,12748.31848754875
6,1991.815,-31072.314,0.2,10,2,2,0,2,11950.89,10935.362147146145
2,3256.025,-1302.41,0.05,8,2,1,1,1,6512.05,8905.097164865425
6,1068.9266666666667,-16675.255999999998,0.1,12,1,1,0,0,6413.56,6572.354308596923
2,7535.5,-3014.2000000000007,0.0,9,1,0,1,2,15071.0,13259.089790106666
6,782.9183333333334,-12213.526,0.15,1,3,1,0,0,4697.51,5428.089687906466
7,1996.037142857143,-44711.232,0.05,10,1,1,0,1,13972.26,13302.579085695754
4,296.9075,-1662.6820000000002,0.2,1,0,0,1,1,1187.63,4379.58732397954
10,1156.23,-57811.49999999999,0.0,2,2,1,0,1,11562.3,12879.11772469637
6,1560.6816666666666,-24346.634,0.15,5,0,0,1,1,9364.09,9094.754051074618
1,17086.49,6834.596000000001,0.0,5,3,2,0,0,17086.49,20677.0883577423
10,1774.788,-88739.4,0.0,1,0,0,1,2,17747.88,21115.390494929918
6,3474.773333333333,-54206.46399999999,0.15,3,2,2,1,0,20848.64,18232.30747281434
6,1472.371666666667,-22968.998,0.15,4,1,1,1,2,8834.23,8621.662360164386
9,1991.7344444444443,-78872.684,0.15,6,2,0,0,0,17925.61,19956.731101097666
3,5491.913333333334,-13180.591999999995,0.15,3,2,0,0,1,16475.74,12977.720589728422
9,1635.3566666666666,-64760.124,0.2,3,0,2,1,0,14718.21,16085.524765092488
4,1494.175,-8367.380000000001,0.3,6,1,1,0,0,5976.7,7049.847143128903
8,536.41875,-16307.13,0.15,2,3,0,1,1,4291.35,4345.835811652942
4,4864.455,-27240.948,0.2,9,1,1,0,0,19457.82,14753.506116409502
2,11123.52,-4449.407999999999,0.3,5,0,1,1,1,22247.04,17047.676397009265
5,2115.21,-21152.099999999995,0.15,8,2,2,0,0,10576.05,9674.497505051946
5,2369.084,-23690.840000000004,0.3,9,1,1,1,2,11845.42,10636.84414154485
5,4619.1720000000005,-46191.72,0.15,3,1,1,1,2,23095.86,18260.556182606233
7,3101.3857142857146,-69471.04,0.05,1,1,0,0,0,21709.7,20618.23917455908
9,1409.9522222222222,-55834.108,0.15,3,2,0,0,1,12689.57,13739.606278251475
3,7632.903333333333,-18318.968,0.1,3,2,2,0,0,22898.71,16115.996417541017
3,5900.27,-14160.648,0.3,3,0,2,0,0,17700.81,13481.978626765575
7,230.99142857142857,-5174.2080000000005,0.2,7,0,2,1,1,1616.94,2019.9417350077074
2,285.235,-114.09399999999994,0.05,2,3,0,1,1,570.47,6020.903357035608
8,71.905,-2185.9120000000003,0.05,2,3,1,0,0,575.24,267.893237014282
2,10015.75,-4006.2999999999993,0.15,10,0,2,0,2,20031.5,15587.300791598916
2,4989.57,-1995.828000000001,0.3,2,1,1,1,2,9979.14,10774.993098773604
2,1050.995,-420.3979999999992,0.05,2,0,2,0,2,2101.99,6406.1780545051315
7,1374.4542857142858,-30787.776,0.05,9,0,2,0,0,9621.18,9237.721487513263
2,8302.695,-3321.0780000000013,0.0,5,1,2,1,1,16605.39,13993.330741363476
9,901.0,-35679.6,0.05,9,1,1,1,1,8109.0,8194.133787179602
9,1727.9888888888888,-68428.36,0.05,9,0,0,0,0,15551.9,16981.84941462578
10,1735.239,-86761.95,0.1,12,3,1,1,2,17352.39,20587.04088313543
9,480.70666666666665,-19035.984,0.3,8,1,0,1,2,4326.36,3855.404902396225
2,4899.725,-1959.8899999999996,0.0,3,3,1,1,2,9799.45,10628.94181023872
7,883.51,-19790.624000000003,0.3,4,1,2,1,1,6184.57,6339.5366607132255
7,1792.43,-40150.432,0.2,3,1,1,0,1,12547.01,12126.995287213562
3,5822.816666666667,-13974.759999999998,0.15,12,3,2,1,2,17468.45,13361.060886578793
8,1477.315,-44910.376,0.2,8,3,1,1,0,11818.52,12190.401692996365
2,8359.42,-3343.768,0.2,2,3,2,1,0,16718.84,14293.663634890352
10,1264.4299999999998,-63221.49999999999,0.3,5,1,0,1,0,12644.3,14572.78454295938
1,378.33,151.332,0.3,1,1,2,1,1,378.33,6929.778925373078
4,6197.0375,-34703.41,0.3,5,3,0,1,2,24788.15,18088.86881233896
10,1803.642,-90182.1,0.0,7,2,2,0,0,18036.42,21366.052134586556
3,539.57,-1294.9679999999998,0.1,9,0,1,0,0,1618.71,5251.260449842823
8,2132.52125,-64828.64600000001,0.15,8,3,2,0,1,17060.17,17472.62509268379
10,2362.075,-118103.75,0.15,7,3,2,0,1,23620.75,28824.268026868478
5,4621.04,-46210.40000000001,0.05,3,3,0,1,2,23105.2,18376.849200184126
10,272.613,-13630.65,0.3,10,0,0,0,1,2726.13,1217.607726267399
1,10232.29,4092.916,0.05,5,0,1,1,1,10232.29,14998.298061772563
7,3309.414285714286,-74130.88,0.1,1,0,1,0,0,23165.9,21869.693680591976
2,10999.7,-4399.879999999997,0.3,9,1,0,1,2,21999.4,16951.418444200383
9,2056.45,-81435.42,0.2,7,3,2,0,2,18508.05,20491.397747005252
6,1877.66,-29291.495999999992,0.3,3,0,0,0,1,11265.96,10590.999017654158
1,14416.22,5766.487999999999,0.2,6,3,2,0,1,14416.22,18494.734386540316
1,6793.36,2717.344,0.2,7,3,1,0,2,6793.36,12174.417557722543
6,2233.603333333333,-34844.21199999999,0.3,10,1,0,0,0,13401.62,12299.040989374435
9,225.39222222222224,-8925.532,0.0,7,0,1,1,0,2028.53,977.7614329255466
3,996.59,-2391.8160000000003,0.3,2,2,1,1,1,2989.77,6251.737925994709
5,1450.862,-14508.62,0.15,11,0,1,1,0,7254.31,7472.6125483338465
7,2680.792857142857,-60049.76,0.3,3,2,1,0,1,18765.55,17935.25855842542
9,945.3644444444444,-37436.432,0.15,9,3,1,1,1,8508.28,8797.385656621502
7,1967.6114285714289,-44074.49600000001,0.3,8,1,1,1,2,13773.28,13309.7849808623
5,3448.318,-34483.17999999999,0.2,9,0,0,1,1,17241.59,14314.385868619866
7,1074.0828571428572,-24059.456,0.1,1,0,0,0,2,7518.58,7462.2832332434855
2,7634.06,-3053.623999999998,0.2,7,0,2,1,2,15268.12,13290.424655484872
10,1595.806,-79790.29999999999,0.2,11,0,1,1,0,15958.06,18743.083292937692
1,13467.74,5387.0960000000005,0.0,11,3,0,1,0,13467.74,17841.328387201822
5,1770.064,-17700.64,0.3,12,0,1,1,1,8850.32,8571.082071273484
5,786.3439999999999,-7863.44,0.3,6,2,0,0,0,3931.72,5388.416382104585
4,4518.4675,-25303.417999999994,0.0,6,2,0,1,2,18073.87,14032.02599089159
10,702.254,-35112.69999999999,0.1,3,2,2,0,2,7022.54,6800.469479751596
8,867.245,-26364.248,0.1,10,0,1,1,0,6937.96,6867.162234249707
10,2080.277,-104013.85,0.2,4,2,1,1,0,20802.77,25310.2855251402
7,2434.5257142857145,-54533.376,0.3,3,1,1,0,1,17041.68,16305.893035191728
3,7585.81,-18205.944000000003,0.2,10,0,0,0,1,22757.43,16025.624789264539
7,1803.9785714285715,-40409.12,0.0,2,2,0,0,0,12627.85,12273.435838866459
5,1106.58,-11065.799999999996,0.15,3,0,1,0,2,5532.9,6209.010674635528
1,4255.3,1702.1200000000003,0.0,12,0,1,1,0,4255.3,9974.439028912511
2,2989.1,-1195.6400000000003,0.2,6,3,1,1,1,5978.2,8759.062946239515
3,1091.1133333333337,-2618.672,0.05,4,2,1,0,1,3273.34,6166.615906767737
9,2776.813333333333,-109961.808,0.0,2,3,0,0,0,24991.32,28353.96579653301
6,103.55333333333334,-1615.4319999999998,0.05,7,3,2,0,0,621.32,2018.1527188619011
6,2204.0583333333334,-34383.31,0.3,5,1,0,0,1,13224.35,12170.20081660643
10,1031.841,-51592.04999999999,0.3,5,3,1,1,0,10318.41,11515.046449039703
9,2688.0766666666664,-106447.836,0.05,2,3,2,0,2,24192.69,27217.84102252542
5,2306.196,-23061.960000000003,0.2,4,0,0,1,1,11530.98,10493.043253231957
4,2226.545,-12468.651999999998,0.15,8,3,0,0,0,8906.18,8807.946966652013
3,8061.216666666667,-19346.92,0.0,3,2,2,0,1,24183.65,16685.31196862471
4,685.28,-3837.5679999999993,0.1,5,3,1,0,2,2741.12,5116.034769334179
8,2086.88375,-63441.266,0.2,6,2,0,0,2,16695.07,17182.674224887538
9,1846.06,-73103.976,0.3,10,3,2,1,2,16614.54,18359.32859132788
9,485.2955555555556,-19217.704,0.1,12,2,0,1,0,4367.66,3897.571065623949
2,8815.67,-3526.268,0.15,4,3,1,1,0,17631.34,14787.786369722613
